customer_id,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Preferred_Sales_Channel,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,club_member_status,fashion_news_frequency,age
26845232083f6fdd6ab21094decb96301e9693469f325ab6686cf4c41e124a00,396,2,2,0.0453898305084744,0.0226949152542372,2,168.5,3,2,0.0226949152542372,0.015820016121461743,-0.022372881355932205,ACTIVE,NONE,25.0
2684a620a8a6cff7300d608f0c022f459a54dd0367655070e9d87e214fbad0bb,27,2,2,0.0355593220338982,0.0177796610169491,2,290.5,2,1,0.0177796610169491,0.00599243034903851,-0.008474576271186399,ACTIVE,NONE,47.0
26851c2c1f0501de6d11aa78c7ab0bc7be54fc718909c6222e1adccc7f33e84f,104,5,5,0.1127118644067794,0.02254237288135588,5,96.0,2,2,0.03757062146892647,0.023847676467340206,-0.02122033898305085,ACTIVE,Regularly,56.0
26851cde0ab7486a723834912fa9d32bda415bab077a13ea11f5648241c9e0d9,264,2,2,0.0423389830508474,0.0211694915254237,2,221.5,1,2,0.0211694915254237,0.005992430349038507,-0.008474576271186397,ACTIVE,Regularly,48.0
268601283aa1315c9e52e58b90de4ea5897d3be12c5a1efb9e13c9e3a386bf48,256,2,3,0.0728305084745761,0.03641525423728805,3,100.66666666666667,4,2,0.03641525423728805,0.0035834733487250504,0.005067796610169498,ACTIVE,Regularly,23.0
268663a47e22c3590b4bf13dcd23a961a3180298487f698629360961f57beb08,606,2,2,0.025728813559321898,0.012864406779660949,2,49.0,4,2,0.012864406779660949,0.0047939442792307935,0.0067796610169490994,ACTIVE,Regularly,47.0
26868df9b0cefd1b6f4ae8914a69a3fb1e5c5e7f51d9ea39aa55e0f4edaea1fa,459,2,2,0.0491186440677965,0.02455932203389825,2,49.0,4,2,0.02455932203389825,0.013183346767884737,0.018644067796610105,ACTIVE,NONE,31.0
2687b4bdfd77c75b9c374e5940ddc8aedcd4cbec9a17ce8211d9d21650226ea0,10,2,2,0.044932203389830394,0.022466101694915197,2,173.5,1,2,0.022466101694915197,0.0005632884528096749,-0.000796610169491601,ACTIVE,NONE,23.0
2687f51bf70574ef7d936889baf48baabc2286059ec14fc6af796ec99dad59be,465,2,2,0.0423389830508474,0.0211694915254237,2,102.5,3,2,0.0211694915254237,0.013183346767884805,0.0186440677966102,ACTIVE,NONE,53.0
268875289d1526bf3a32127376f7b37069e57529617c7fd3450a4b9fe6504ab1,87,3,3,0.0713389830508473,0.0237796610169491,3,90.0,0,2,0.0237796610169491,0.007656215684631381,-0.004983050847457649,ACTIVE,Regularly,21.0
26889332a1375a648647079bcea1f1642ad313e13934264475bea1dbd4106292,76,2,2,0.0677627118644066,0.0338813559322033,2,54.0,2,2,0.0338813559322033,0.0,0.0,ACTIVE,NONE,28.0
2688bb4fff769eaa580b7e1ee75ee719e62b207526d405b4566d5642d3550e49,3,2,2,0.06267796610169481,0.031338983050847403,2,350.5,4,1,0.031338983050847403,0.003595458209423077,0.005084745762711802,ACTIVE,NONE,26.0
268b7a1dad893f1ef323e575188c687e0c50b547ff5f43bbed3fb4672e2b41e7,53,2,2,0.0643728813559321,0.03218644067796605,2,170.0,0,2,0.03218644067796605,0.026366693535769543,0.0372881355932203,ACTIVE,NONE,32.0
268c118364185a76d2ec4a8a50db9e265fe246a240c1908c5c5a45439e671d98,284,2,2,0.050813559322033804,0.025406779661016902,2,51.0,0,2,0.025406779661016902,0.01198486069807702,-0.0169491525423728,ACTIVE,NONE,41.0
268d4c17717cc33728315f951874cd43be7bf46073c5561badc526de7612f1bf,186,2,3,0.07022033898305069,0.035110169491525345,3,16.0,4,2,0.035110169491525345,0.017414002594305925,0.0246271186440677,ACTIVE,Regularly,31.0
268dac8fe653377f33e2d4e526dd8696b5785c03004e8a35fb7784d9c5d9612c,365,2,2,0.069457627118644,0.034728813559322,2,34.0,0,2,0.034728813559322,0.03235912388480812,0.0457627118644068,ACTIVE,Regularly,64.0
268e6b801d3518d38c196c09ae157aaf5363c1c02249f5a0f0e65f0ad57e31d1,91,2,2,0.0419999999999999,0.02099999999999995,2,229.0,1,1,0.02099999999999995,0.0182169882610771,-0.025762711864406703,ACTIVE,Regularly,52.0
268e92420c2c7c2be23650d039567ed0702abec2f2ea8fa5ad6fca749b32b4db,80,2,2,0.023694915254237198,0.011847457627118599,2,163.0,1,1,0.011847457627118599,0.004793944279230864,-0.0067796610169492,ACTIVE,NONE,51.0
268ee6e7629bd88302d28ca5b81026b4d5714a6e13ec694e2fbb1bdc9d63733f,66,2,2,0.06437288135593211,0.032186440677966055,2,10.0,5,2,0.032186440677966055,0.0023969721396153603,0.003389830508474502,ACTIVE,NONE,28.0
268ff4d0b42b2cac49741b7188b54b4c5b29bbec48151502b95aefa0a82e0e27,93,2,2,0.050813559322033804,0.025406779661016902,2,217.5,5,1,0.025406779661016902,0.01198486069807702,-0.0169491525423728,ACTIVE,Regularly,25.0
269058e93caf47202e41f9e6710624045e06773b4659e5646ca55671c1a0c3e1,202,5,5,0.1113559322033896,0.02227118644067792,5,104.6,4,2,0.02227118644067792,0.009789878045802227,-0.002415254237288141,ACTIVE,NONE,36.0
2691d1e9b32c47f3bdba725a3d96535a6e0a190de535cb4b36de44138316171b,138,2,2,0.0160677966101694,0.0080338983050847,2,201.5,3,2,0.0080338983050847,0.0005992430349038223,-0.0008474576271185995,ACTIVE,NONE,46.0
2691eb8ab9cffc51073632a176a083661b10714e5834f856174ac891d1d74fb3,137,2,2,0.0420169491525422,0.0210084745762711,2,132.5,4,1,0.0210084745762711,0.018205003400379078,0.025745762711864403,ACTIVE,Regularly,20.0
26924d5f3052df987afa9fab975de9f3da3fa2063e667a8d72bbeff9d94e7e85,15,3,3,0.2118135593220338,0.07060451977401126,3,167.0,0,2,0.07060451977401126,0.024463994457187537,0.0,ACTIVE,NONE,27.0
2692909cad1b6a4ff3717cf4dc9268f0b468e03223d421a78170e418ff684357,95,2,3,0.038915254237288,0.019457627118644,3,158.0,4,2,0.019457627118644,0.009108494130538587,0.0128813559322034,ACTIVE,Regularly,41.0
2693fd6a3eb47f3d4567ee972d5cbb8a481f93cece3f5e7a76ff72d1a069289f,420,2,3,0.1524915254237286,0.0762457627118643,3,100.66666666666667,1,2,0.0762457627118643,0.0359425972335331,0.0508305084745762,ACTIVE,NONE,56.0
26943d2b948d4fe5c5c7a759ea74d917552c119dc71899e673ee0c2406a51e78,39,3,3,0.1491016949152541,0.04970056497175137,3,105.66666666666667,2,2,0.04970056497175137,0.03560666950641521,-0.016949152542372902,ACTIVE,Regularly,48.0
26945c28e814ed9bd896e8f7c8cad3ca9bbb0f96af948b5d1f36d5896ef13ab4,71,3,4,0.0728305084745761,0.024276836158192035,4,16.0,4,1,0.03641525423728805,0.029926197163098467,0.0423220338983051,ACTIVE,NONE,23.0
269484ba950060fef59827bff741e72bc859974a89bbf4d6757b735071786015,167,2,2,0.0677627118644066,0.0338813559322033,2,163.0,2,2,0.0338813559322033,0.0,0.0,ACTIVE,Regularly,26.0
26948b19dee1a09621a7318b1b17ec506e137c5209a05cc5cac1c5127af29d41,548,3,3,0.055881355932203204,0.018627118644067735,3,52.0,6,1,0.018627118644067735,0.014481362280199202,-0.0084745762711864,ACTIVE,NONE,27.0
2694b15629550eff9c5bdf4b346834e78cbdab7d7c21854a78f4c36a67aed9a8,139,2,2,0.0338644067796609,0.01693220338983045,2,182.0,2,2,0.01693220338983045,0.01198486069807709,-0.0169491525423729,ACTIVE,NONE,18.0
26950fcfa61e21b97801322076dbe009c24b358caefe2831e394807addb0489b,57,2,2,0.050813559322033804,0.025406779661016902,2,240.5,0,1,0.025406779661016902,0.01198486069807702,-0.0169491525423728,ACTIVE,Regularly,26.0
269565ce592587a36831f8467f89a5158396592ab615be97ee40c14356d529ab,45,3,3,0.0694406779661015,0.023146892655367166,3,197.66666666666666,0,2,0.023146892655367166,0.0019571195565750155,0.0,ACTIVE,Regularly,36.0
26962523c4efbf7dd6a83776f63d967965d2ad8cc4948c35ce78ef3ae4ac8cac,122,4,4,0.1214576271186438,0.03036440677966095,4,145.0,6,2,0.03036440677966095,0.015523903288241986,-0.011576271186440659,ACTIVE,NONE,32.0
2696e69771b50e6902908647cc915544151554ca38c6935fcd422b191e647831,97,3,3,0.0552372881355931,0.018412429378531034,3,200.0,2,1,0.018412429378531034,0.006210918218995385,0.005932203389830499,ACTIVE,Regularly,31.0
26975a96ed6a4ecce5428be1953b4292e518daea633664b158ae43e032b29007,108,9,9,0.4083220338983047,0.045369114877589406,9,66.66666666666667,3,2,0.045369114877589406,0.023740580886382714,-0.0031073446327683596,ACTIVE,NONE,61.0
2697e110f4e777262cd7444be93d73b205f23e6c62d3daaa65e938a43da5953e,95,5,7,0.1778474576271184,0.03556949152542368,7,66.28571428571429,2,2,0.03556949152542368,0.03867379469179685,-0.011857627118644049,ACTIVE,Regularly,49.0
269823966d279f2c13b6284ab24b47bd457a6c2b98047918d3f8b5fe76ab0409,491,3,3,0.11859322033898301,0.03953107344632767,3,77.33333333333333,0,2,0.059296610169491504,0.023957736535456086,0.03388135593220341,ACTIVE,NONE,33.0
2698dc8c8d8a2a79fd10743bbc2bf150d5f4ebdf12f4b519dc21e35687e02d81,6,2,2,0.040644067796610006,0.020322033898305003,2,79.0,2,2,0.020322033898305003,0.019175777116923316,0.027118644067796602,ACTIVE,NONE,26.0
26998a7b01700c7984b658a2e86e32cf12cf325a8e85e6fc8c6376df5d893b6c,61,5,6,0.1659999999999996,0.03319999999999992,6,69.33333333333333,1,2,0.03319999999999992,0.019746527954910404,-0.005425423728813571,ACTIVE,Regularly,55.0
269b5fedd9fa67082619c5bc1dda950c83315d4f163c38103d004997ecc6e098,298,3,3,0.0301186440677965,0.010039548022598833,3,88.66666666666667,4,2,0.01505932203389825,0.009815600911725064,-0.013881355932203302,ACTIVE,Regularly,41.0
269b836a3a9aeec8ef828492d8c0eb012f89778926b08924e215c7d6cc11aabf,97,2,2,0.0381016949152541,0.01905084745762705,2,30.5,2,2,0.01905084745762705,0.008988645523557834,-0.012711864406779698,ACTIVE,Regularly,69.0
269bdb2892e3e07bf49a461800040ccebedaae2ad6da1256aa6eeb3ef94b1bce,230,4,4,0.0976271186440675,0.024406779661016877,4,93.75,2,2,0.024406779661016877,0.010913560945263695,-0.005400000000000011,ACTIVE,NONE,29.0
269bee67d1d090ae74d6ad7cc5467feecc919d1c9950cd5bab8315ff793262d6,57,2,2,0.035559322033898194,0.017779661016949097,2,296.5,0,2,0.017779661016949097,0.010786374628269374,0.015254237288135599,ACTIVE,NONE,41.0
269d00d4b0142571c8639da74994b3a1f36fd35b910defa6c0245e2d975e95da,166,3,3,0.0969322033898304,0.0323107344632768,3,55.333333333333336,5,2,0.0323107344632768,0.02061351677026128,0.020364406779661,ACTIVE,Regularly,36.0
269d58fc9f5e4edc6fa5aab88107c50b289a661e06b29a295ee0dbe4fcb6bfa8,411,2,2,0.0253898305084745,0.01269491525423725,2,143.0,3,1,0.01269491525423725,0.003595458209423148,0.0050847457627119005,ACTIVE,NONE,34.0
269ea99bb8a5d5daecca219844607207d7fee22fb88f699917419c296ad5d36f,194,2,2,0.0728474576271185,0.03642372881355925,2,169.5,0,2,0.03642372881355925,0.020374263186731034,-0.028813559322033902,ACTIVE,Regularly,40.0
269ec94ab33b5fe4bc2b5a087f61c4d47f54fcf4ba270be9185863ea5d753bdf,448,2,2,0.0366271186440677,0.01831355932203385,2,42.5,0,2,0.01831355932203385,0.010031328404290512,-0.014186440677966098,ACTIVE,NONE,29.0
269f6b71056e429a197d2c7ead31eb516481e09df0879893665f3f418dbdff79,126,2,2,0.050813559322033804,0.025406779661016902,2,115.0,1,2,0.025406779661016902,0.01198486069807702,-0.0169491525423728,ACTIVE,Regularly,22.0
269fea40617a3f606e68fa45762e1ac06907d1ba90d8de8dcabf5b78f2a85417,5,2,2,0.0474237288135592,0.0237118644067796,2,270.0,2,1,0.0237118644067796,0.0023969721396154314,0.003389830508474599,ACTIVE,NONE,32.0
26a0273c7fffd70cf530a2b352da44f8e729a4b5501ea0fe3254d10ef68755d6,46,4,4,0.10118644067796591,0.025296610169491477,4,108.25,4,2,0.025296610169491477,0.017593696585217724,-0.00707457627118645,ACTIVE,Regularly,51.0
26a116a41360e89793583ad011f6ecec5ccdcb0a3ae6c720aab8c671ed7adcdb,15,3,3,0.0745423728813558,0.0248474576271186,3,182.33333333333334,0,2,0.0248474576271186,0.009335383353745565,0.009322033898305052,ACTIVE,Regularly,46.0
26a24771f6b0ccf2e205dfd6851520223b06d8fa8dca19c62f838107d6cceb02,413,2,2,0.0421016949152542,0.0210508474576271,2,62.5,1,2,0.0210508474576271,0.010618586578496307,0.015016949152542399,ACTIVE,NONE,21.0
26a26ea576e608ea30b01bed9996a94c97b510fad06c84cd1d8856c940219255,455,2,2,0.0423389830508474,0.0211694915254237,2,18.0,0,2,0.0211694915254237,0.005992430349038507,-0.008474576271186397,ACTIVE,NONE,22.0
26a273a556b5a97391cf66c402612ad6b5b9541eba8216f34fec1055eb90e132,284,2,3,0.1603389830508473,0.08016949152542364,3,20.0,0,1,0.08016949152542364,0.07025525341212772,-0.0993559322033897,ACTIVE,Regularly,19.0
26a2d672758d7a9b545fed46454a1979bf6ccd56e8c53a7754bd95d9cecdd192,67,4,4,0.0805423728813557,0.020135593220338924,4,107.75,0,2,0.026847457627118567,0.01941496385788519,0.004601694915254251,ACTIVE,NONE,24.0
26a2ddd22940d2cbb5ca7cf8cd35de599c6d75d69b7195e2a60c77b761547c24,225,2,2,0.040644067796610096,0.020322033898305048,2,188.0,0,2,0.020322033898305048,0.007190916418846225,0.010169491525423699,ACTIVE,Regularly,47.0
26a316b3e0f30f56e501682591dd77e97f82a33228fba1416a1ee0af0d6d3c53,415,2,2,0.0298135593220338,0.0149067796610169,2,0.5,5,2,0.0298135593220338,0.0,0.0,ACTIVE,Regularly,21.0
26a33685fdcc4fbd59bfeb7120050019bbe0835c09e7ab6f2b98237f37ab1a85,32,5,5,0.1816440677966099,0.03632881355932198,5,138.2,1,1,0.03632881355932198,0.017436603269625196,-0.0023271186440677904,ACTIVE,Regularly,26.0
26a3f984137ea75a72a65881a48fd932695ccbb11b0b969a5a7dec8e8652de38,6,5,5,0.1401355932203388,0.02802711864406776,5,107.6,1,2,0.02802711864406776,0.010141285743421909,-0.001232203389830519,ACTIVE,Regularly,22.0
26a47a15181a6de9dcead8af3a427464a69469346b53773e16e46d90c59bef8b,77,4,4,0.1554745762711863,0.038868644067796575,4,158.75,1,2,0.038868644067796575,0.012017561720898285,-0.00478474576271187,ACTIVE,NONE,35.0
26a6d58601c51c53cbbe9f851ddd12f1a3287d997fbec8b71931a642738107bd,212,3,3,0.061355932203389696,0.0204519774011299,3,143.0,4,2,0.0204519774011299,0.003054439191455346,0.00019491525423729995,ACTIVE,Regularly,27.0
26a6ee61c042ffc41843aced225f84b52e142cceb1e8529ebedfeb4eb1619ad7,103,2,2,0.0580847457627118,0.0290423728813559,2,143.5,3,1,0.0290423728813559,0.00514150523947509,-0.007271186440678,ACTIVE,Regularly,31.0
26a7a6159b9db32e2de3bdb79955646033ba35499573d0af7c88e378a71b012e,260,2,2,0.0762372881355931,0.03811864406779655,2,15.0,0,1,0.03811864406779655,0.005992430349038578,-0.008474576271186494,ACTIVE,NONE,30.0
26a842c8b73ad76b1a995ff422f94098e818cfada1a680daf7974f6fe8d83e9e,201,2,2,0.0440338983050847,0.02201694915254235,2,167.0,3,2,0.02201694915254235,0.011984860698077091,0.0169491525423729,ACTIVE,NONE,60.0
26a8e0133fabac55e3044c7cc9b574f614803d04057cb4f833446707a1066e85,302,2,2,0.033864406779661,0.0169322033898305,2,120.5,0,2,0.0169322033898305,0.0,0.0,ACTIVE,NONE,31.0
26aab7986391ae938c8b538ee6d728d0a41691a06e9e761688114266b8ff5882,187,2,2,0.0457288135593219,0.02286440677966095,2,251.5,3,2,0.02286440677966095,0.003595458209423146,0.005084745762711899,UNKNOWN,NONE,57.0
26adf25f5ddf8b8e97a242b59ddd0075466e78e2c66aeb9d4d2466644c02df2d,148,2,2,0.050813559322033804,0.025406779661016902,2,155.5,0,2,0.025406779661016902,0.01198486069807702,-0.0169491525423728,ACTIVE,NONE,28.0
26ae0f24774ddd7fc93d1a6ea3e1043fe0cf982dd0acc69694d350beee21dcb6,276,2,2,0.020033898305084598,0.010016949152542299,2,224.5,4,1,0.010016949152542299,0.004242640687119285,-0.006,ACTIVE,NONE,35.0
26ae34abc49f1d270a724faad1a83d86b82722167f029438a5b8d8384159b47e,287,2,2,0.0508135593220338,0.0254067796610169,2,128.0,1,2,0.0254067796610169,0.01438183283769245,0.0203389830508474,ACTIVE,Regularly,27.0
26ae42ce8a7cdec7fb21369bb8ff8dd3549fed903055283e4b065048b1c5ba33,89,8,12,0.3282033898305079,0.04102542372881349,12,50.25,5,2,0.046886198547215416,0.020060224164624153,0.004998184019370431,ACTIVE,NONE,26.0
26ae6e9d5630bb70e944facdcede4a4d8a48fa0c24ee11b8896363e884843899,16,2,2,0.08471186440677961,0.042355932203389804,2,180.5,2,1,0.042355932203389804,0.0359545820942312,-0.0508474576271186,ACTIVE,NONE,52.0
26aed73075e0fa17e2ef5ab7f55d3d18e9d65326be2602a7291d823db9a2ea86,129,2,2,0.0330338983050846,0.0165169491525423,2,175.5,4,1,0.0165169491525423,0.009000630384255862,-0.012728813559322,ACTIVE,NONE,46.0
26af3e6173c50628f293d575309e84a0e9a47b6e97264dafbfc12c56e2a4db6e,433,2,2,0.0372542372881355,0.01862711864406775,2,41.5,2,2,0.01862711864406775,0.009587888558461656,-0.013559322033898298,ACTIVE,NONE,32.0
26af54820c5eabe8186b6eff1caefd0ab5a7a4c82309b121d3813cfb51c5154e,19,2,2,0.033864406779661,0.0169322033898305,2,43.5,0,1,0.0169322033898305,0.0,0.0,ACTIVE,NONE,24.0
26af6ef2260c61595fe436bb1963c693c0023f0bb1983071044d0371bda5d097,607,2,2,0.12284745762711849,0.061423728813559245,2,17.5,3,2,0.061423728813559245,0.014981075872596339,-0.021186440677966094,ACTIVE,NONE,29.0
26b0e3f14f1ac868770f3fafcd97ac95ea9be50f833a10ec77616c0a9e5ec494,81,2,2,0.06669491525423721,0.033347457627118604,2,123.5,2,2,0.033347457627118604,0.0007550462239787963,-0.001067796610169404,ACTIVE,Regularly,24.0
26b1379a35721e5fc41be484844a42b5cb3bbe4f558c679ab2745487a10712cf,640,2,2,0.0779322033898304,0.0389661016949152,2,19.0,2,1,0.0389661016949152,0.016778804977307882,-0.023728813559322,ACTIVE,NONE,25.0
26b13a540c35c5da60f9d2de0870c381976a89da44cfa08e33e4fb2076e51c93,587,2,2,0.1648983050847457,0.08244915254237285,2,55.0,2,2,0.08244915254237285,0.003223927527782734,-0.004559322033898305,ACTIVE,NONE,49.0
26b22cb0c3aee219cacd603af7b351cb72d276fa5b7bc6a4f11430f8accfead2,191,2,2,0.081322033898305,0.0406610169491525,2,94.0,0,2,0.0406610169491525,0.02157274925653875,-0.030508474576271205,ACTIVE,Regularly,30.0
26b2a05ba4996821b249db7a88279b89c1c19a4c48c9b9dd213027489f375d7b,255,2,2,0.0796271186440677,0.03981355932203385,2,123.5,3,2,0.03981355932203385,0.027565179605577327,0.038983050847457706,ACTIVE,Regularly,23.0
26b2ff4db8ddd81e7f763c9523a92faa07a1d47e3da7db2b7736ffbcffaaccb6,4,4,4,0.1219661016949151,0.030491525423728776,4,95.75,0,2,0.030491525423728776,0.014381832837692468,0.00813559322033897,ACTIVE,Regularly,25.0
26b46bb534c0406d193378132af6a5599e714d8776670dd0571d6fa55e2af8b8,270,2,2,0.0403050847457626,0.0201525423728813,2,88.5,2,1,0.0201525423728813,0.00203742631867311,0.0028813559322034,ACTIVE,NONE,47.0
26b56adfda18a5a72d26cc2051a508cd98cad82f4f8c063df18030b9247e08fe,9,3,3,0.08094915254237281,0.026983050847457602,3,123.66666666666667,6,2,0.026983050847457602,0.02073725177142119,0.01882203389830505,ACTIVE,Regularly,26.0
26b6ca47ea63998c9011ff67ea35ba8f5bd00887d1e1dd8ff7b46b50e5aeb227,121,2,2,0.0430169491525423,0.02150847457627115,2,21.5,5,2,0.02150847457627115,0.005513035921115437,0.0077966101694915,ACTIVE,Regularly,29.0
26b6e66a803daa0278541af5844007fa0dba938d1cff0201c1b997e1dcd7a26a,167,3,3,0.0958644067796608,0.03195480225988693,3,116.66666666666667,2,2,0.03195480225988693,0.016493540153670102,-0.0152542372881356,ACTIVE,NONE,27.0
26b994d3f36860f4348a0d7156a04edaa3fc320005d044e619a630e5baf608f2,580,5,5,0.2177118644067793,0.04354237288135586,5,26.4,1,2,0.07257062146892644,0.05086553727538424,-0.04405084745762705,ACTIVE,Regularly,51.0
26ba3a9fa6f4f3757acf4acf8583bea5c333e1a53cb202994210696700882cb2,469,2,2,0.1016610169491524,0.0508305084745762,2,35.0,1,1,0.0508305084745762,0.0,0.0,ACTIVE,Regularly,23.0
26ba70962444e2d281100f0c0042290e60847a982c98e7463c4ca84cc6051416,72,2,3,0.07452542372881339,0.037262711864406696,3,216.66666666666666,0,2,0.0372627118644067,0.021560764395840655,-0.0304915254237288,ACTIVE,Regularly,30.0
26bae02ec42fecc97f4bf1921f14848db90e397182f7cfb3e95fbe3cb4d85655,80,4,5,0.1522033898305082,0.03805084745762705,5,118.0,3,2,0.03805084745762705,0.01697106493153763,-0.012562711864406781,ACTIVE,NONE,31.0
26bcdb9ca263a832487a9861142b585e900281556d272171b8cb7dc7c58494d4,405,2,2,0.0217118644067795,0.01085593220338975,2,11.0,1,2,0.01085593220338975,0.0011865012091096187,-0.0016779661016948985,ACTIVE,NONE,37.0
26bd798a55190bd94aac6ee0592d0f5664c7dde3f4ded586e59fa4120c933d10,465,2,2,0.050813559322033804,0.025406779661016902,2,50.5,2,1,0.025406779661016902,0.01198486069807702,-0.0169491525423728,ACTIVE,Regularly,50.0
26c0083810dff92226b3e044b32db3d6c8fdfc1d5e1339a8560a18c0f313c529,374,3,3,0.0748305084745761,0.0249435028248587,3,91.0,5,1,0.0249435028248587,0.010189829004890278,0.0033898305084745506,ACTIVE,NONE,25.0
26c086048746a1d4a8a96062b3116c39089dc962ab1d7c843ca3d3cc7872500c,414,2,2,0.050813559322033804,0.025406779661016902,2,72.0,0,2,0.025406779661016902,0.01198486069807702,0.0169491525423728,ACTIVE,NONE,19.0
26c1ce9df09069ef85a34f951a5dbaa8e94379e4abc665e8494183ff25c28885,269,2,2,0.1355593220338982,0.0677796610169491,2,101.5,5,2,0.0677796610169491,0.04793944279230836,0.0677966101694916,ACTIVE,NONE,55.0
26c2287fac49342e3b0489eda312d54c7cf25511f5d60b614c054cc398a9171b,97,2,2,0.027254237288135502,0.013627118644067751,2,123.0,1,2,0.013627118644067751,0.00011984860698074986,0.00016949152542370012,ACTIVE,Regularly,30.0
26c237025da58f456ee1b3582da97bcf0b5f78c225cb8b666da84a6692cf9b7e,234,3,3,0.0796101694915253,0.026536723163841768,3,133.33333333333334,1,2,0.026536723163841768,0.014340158357623808,0.00423728813559325,ACTIVE,NONE,27.0
26c26185206387fa41c410c5f78e140eec4305e8cc18d83705f54a906a3706f5,361,3,3,0.0554915254237287,0.0184971751412429,3,23.0,2,1,0.02774576271186435,0.020661899843484918,0.029220338983050896,ACTIVE,NONE,48.0
26c28cd37617223fb3a55620bb504dba8b78a8da494554ea252e257e37b800d9,5,2,2,0.1175084745762711,0.05875423728813555,2,161.5,2,2,0.05875423728813555,0.012763876643452072,0.018050847457627098,ACTIVE,Regularly,31.0
26c362dfb421216f30c259ea25dfd2838c6512ea52faeb876107c5f4369a8656,296,2,2,0.023694915254237198,0.011847457627118599,2,162.5,3,2,0.011847457627118599,0.004793944279230864,-0.0067796610169492,ACTIVE,NONE,50.0
26c492619ea616a499f070f053ad5dca75bf9a4c8f872400e9fbb39f3dec7ef5,209,3,3,0.0363728813559321,0.0121242937853107,3,73.33333333333333,2,2,0.0121242937853107,0.005527615592432257,-0.0017881355932203502,ACTIVE,Regularly,47.0
26c692b53d14264976e724346456e221f3a4bd5a9b4a6c72e4f3f69d320d51d1,417,5,5,0.1378813559322031,0.02757627118644062,5,41.4,0,2,0.04596045197740103,0.04019651645210825,-0.013211864406779648,ACTIVE,Regularly,39.0
26c7441bedb2f15fe1f74ee07de41f984f1ba98c609f99a7c6739c6a4df13b77,65,2,2,0.0423389830508474,0.0211694915254237,2,41.0,1,2,0.0211694915254237,0.005992430349038507,-0.008474576271186397,ACTIVE,NONE,49.0
26c75b6665744dcd0cd93dd99b13ea30c6792177c784967e1d6ce05d49ca3d70,259,3,3,0.0624237288135593,0.020807909604519767,3,65.33333333333333,1,2,0.020807909604519767,0.011079941597883352,0.0081864406779661,ACTIVE,Regularly,26.0
26c7bff063f9eeded09d3432a1060a886cbd4c3eb6400ecc1a95beb15615aeca,168,3,3,0.07283050847457609,0.02427683615819203,3,128.0,1,1,0.02427683615819203,0.0019571195565750155,0.0,ACTIVE,NONE,26.0
26c81f88c994940058b88afbd2e60bce32b01665c940c18e4c19769afdcab552,2,3,3,0.11859322033898281,0.03953107344632761,3,213.66666666666666,2,2,0.03953107344632761,0.009785597782875024,0.00847457627118645,ACTIVE,Regularly,24.0
26cc121135c878c70bd320ea7c6a198a199c6470c6edb3d5a5de79d7af8ee5e3,221,2,2,0.081322033898305,0.0406610169491525,2,160.0,4,2,0.0406610169491525,0.026366693535769616,-0.0372881355932204,ACTIVE,NONE,50.0
26cc45f46a9b283efb4862c36ff38c84d2d9120cef0f3b01d4e8b9019ca0faa0,209,2,2,0.0368305084745762,0.0184152542372881,2,103.5,2,1,0.0184152542372881,0.017078426494759866,0.0241525423728814,ACTIVE,NONE,20.0
26cc4ed150c2f7ed29e8aaff46b5f7d99a40640113c3c2b6572944c73d653745,32,10,10,0.3303389830508469,0.03303389830508469,10,27.0,0,2,0.041292372881355864,0.03879272493469605,0.003126715092816785,ACTIVE,NONE,33.0
26cd60ebc0b1fffc7df68c00329008f8558b5903ab7fff48ba7f5faf12adcd2e,352,4,5,0.1694067796610167,0.04235169491525417,5,36.8,2,2,0.04235169491525417,0.00691946773982994,0.00508305084745763,ACTIVE,Regularly,46.0
26cd9a2608102d3489ce567ae8dc22c8190f592be67ba1692b4ab978b0831100,360,2,2,0.0644915254237287,0.03224576271186435,2,60.5,3,2,0.03224576271186435,0.011109965867117478,-0.0157118644067797,ACTIVE,NONE,28.0
26ce31714dd8946c928e219d2ed654580b6b45c8dcb79a4def113cc9a3df878d,262,2,2,0.0440338983050846,0.0220169491525423,2,64.0,3,2,0.0220169491525423,0.0,0.0,ACTIVE,Regularly,25.0
26ce903dc02753318957e6125f325703a5ce6f1a241b9a4adeecdd5514432779,115,3,3,0.0455423728813558,0.015180790960451933,3,81.66666666666667,5,1,0.015180790960451933,0.001610912703885089,0.0008474576271186498,ACTIVE,NONE,30.0
26cf42be7eefb43ffc7bc00b8f2ee2924a23fc9f17e73a698e41706295ab95a6,204,3,3,0.0575762711864405,0.019192090395480168,3,106.0,4,2,0.019192090395480168,0.01076415756116253,-0.009322033898305099,ACTIVE,NONE,28.0
26cfe6dbadf027100a6692ad3932acd4d5c34b984cd7d8fc9c31072404245194,60,2,2,0.0508135593220338,0.0254067796610169,2,13.5,4,1,0.0254067796610169,0.007190916418846298,0.010169491525423801,ACTIVE,Regularly,40.0
26d16610a6f8f2bce94170fdf8bdfaa2d4b34327c02dd2f1e156a1a29eae4399,90,2,2,0.0389491525423728,0.0194745762711864,2,267.5,2,1,0.0194745762711864,0.008389402488653941,-0.011864406779660998,ACTIVE,NONE,23.0
